Image,Label
spectrogram_4740.png,73
spectrogram_4741.png,73
spectrogram_4742.png,73
spectrogram_4743.png,73
spectrogram_4744.png,73
spectrogram_4745.png,73
spectrogram_4746.png,73
spectrogram_4747.png,73
spectrogram_4748.png,73
spectrogram_4749.png,73
spectrogram_4750.png,73
spectrogram_4751.png,73
spectrogram_4752.png,73
spectrogram_4753.png,73
spectrogram_4754.png,73
spectrogram_4755.png,73
spectrogram_4756.png,73
spectrogram_4757.png,73
spectrogram_4758.png,73
spectrogram_4759.png,73
spectrogram_4760.png,73
spectrogram_4761.png,73
spectrogram_4762.png,73
spectrogram_4763.png,73
spectrogram_4764.png,73
spectrogram_4765.png,73
spectrogram_4766.png,73
spectrogram_4767.png,73
spectrogram_4768.png,73
spectrogram_4769.png,73
spectrogram_4770.png,73
spectrogram_4771.png,73
spectrogram_4772.png,73
spectrogram_4773.png,73
spectrogram_4774.png,73
spectrogram_4775.png,73
spectrogram_4776.png,73
spectrogram_4777.png,73
spectrogram_4778.png,73
spectrogram_4779.png,73
spectrogram_4780.png,73
spectrogram_4781.png,73
spectrogram_4782.png,73
spectrogram_4783.png,73
spectrogram_4784.png,73
spectrogram_4785.png,73
spectrogram_4786.png,73
spectrogram_4787.png,73
spectrogram_4788.png,73
spectrogram_4789.png,73
spectrogram_4790.png,73
spectrogram_4791.png,73
spectrogram_4792.png,73
spectrogram_4793.png,73
spectrogram_4794.png,73
spectrogram_4795.png,73
spectrogram_4796.png,73
spectrogram_4797.png,73
spectrogram_4798.png,73
spectrogram_4799.png,73
spectrogram_4800.png,73
spectrogram_4801.png,73
spectrogram_4802.png,73
spectrogram_4803.png,73
spectrogram_4804.png,73
spectrogram_4805.png,73
spectrogram_4806.png,73
spectrogram_4807.png,73
spectrogram_4808.png,73
spectrogram_4809.png,73
spectrogram_4810.png,73
spectrogram_4811.png,73
spectrogram_4812.png,73
spectrogram_4813.png,73
spectrogram_4814.png,73
spectrogram_4815.png,73
spectrogram_4816.png,73
spectrogram_4817.png,73
spectrogram_4818.png,73
spectrogram_4819.png,73
spectrogram_4820.png,73
spectrogram_4821.png,73
spectrogram_4822.png,73
spectrogram_4823.png,73
spectrogram_4824.png,73
spectrogram_4825.png,73
spectrogram_4826.png,73
spectrogram_4827.png,73
spectrogram_4828.png,73
spectrogram_4829.png,73
spectrogram_4830.png,73
spectrogram_4831.png,73
spectrogram_4832.png,73
spectrogram_4833.png,73
spectrogram_4834.png,73
spectrogram_4835.png,73
spectrogram_4836.png,73
spectrogram_4837.png,73
spectrogram_4838.png,73
spectrogram_4839.png,73
spectrogram_4840.png,73
spectrogram_4841.png,73
spectrogram_4842.png,73
spectrogram_4843.png,73
spectrogram_4844.png,73
spectrogram_4845.png,73
spectrogram_4846.png,73
spectrogram_4847.png,73
spectrogram_4848.png,73
spectrogram_4849.png,73
spectrogram_4850.png,73
spectrogram_4851.png,73
spectrogram_4852.png,73
spectrogram_4853.png,73
spectrogram_4854.png,73
spectrogram_4855.png,73
spectrogram_4856.png,73
spectrogram_4857.png,73
spectrogram_4858.png,73
spectrogram_4859.png,73
spectrogram_4860.png,73
spectrogram_4861.png,73
spectrogram_4862.png,73
spectrogram_4863.png,73
spectrogram_4864.png,73
spectrogram_4865.png,73
spectrogram_4866.png,73
spectrogram_4867.png,73
spectrogram_4868.png,73
spectrogram_4869.png,73
spectrogram_4870.png,73
spectrogram_4871.png,73
spectrogram_4872.png,73
spectrogram_4873.png,73
spectrogram_4874.png,73
spectrogram_4875.png,73
spectrogram_4876.png,73
spectrogram_4877.png,73
spectrogram_4878.png,73
spectrogram_4879.png,73
spectrogram_4880.png,73
spectrogram_4881.png,73
spectrogram_4882.png,73
spectrogram_4883.png,73
spectrogram_4884.png,73
spectrogram_4885.png,73
spectrogram_4886.png,73
spectrogram_4887.png,73
spectrogram_4888.png,73
spectrogram_4889.png,73
spectrogram_4890.png,73
spectrogram_4891.png,73
spectrogram_4892.png,73
spectrogram_4893.png,73
spectrogram_4894.png,73
spectrogram_4895.png,73
spectrogram_4896.png,73
spectrogram_4897.png,73
spectrogram_4898.png,73
spectrogram_4899.png,73
spectrogram_4900.png,73
spectrogram_4901.png,73
spectrogram_4902.png,73
spectrogram_4903.png,73
spectrogram_4904.png,73
spectrogram_4905.png,73
spectrogram_4906.png,73
spectrogram_4907.png,73
spectrogram_4908.png,73
spectrogram_4909.png,73
spectrogram_4910.png,73
spectrogram_4911.png,73
spectrogram_4912.png,73
spectrogram_4913.png,73
spectrogram_4914.png,73
spectrogram_4915.png,73
spectrogram_4916.png,73
spectrogram_4917.png,73
spectrogram_4918.png,73
spectrogram_4919.png,73
spectrogram_4920.png,73
spectrogram_4921.png,73
spectrogram_4922.png,73
spectrogram_4923.png,73
spectrogram_4924.png,73
spectrogram_4925.png,73
spectrogram_4926.png,73
spectrogram_4927.png,73
spectrogram_4928.png,73
spectrogram_4929.png,73
spectrogram_4930.png,73
spectrogram_4931.png,73
spectrogram_4932.png,73
spectrogram_4933.png,73
spectrogram_4934.png,73
spectrogram_4935.png,73
spectrogram_4936.png,73
spectrogram_4937.png,73
spectrogram_4938.png,73
spectrogram_4939.png,73
spectrogram_4940.png,73
spectrogram_4941.png,73
spectrogram_4942.png,73
spectrogram_4943.png,73
spectrogram_4944.png,73
spectrogram_4945.png,73
spectrogram_4946.png,73
spectrogram_4947.png,73
spectrogram_4948.png,73
spectrogram_4949.png,73
spectrogram_4950.png,73
spectrogram_4951.png,73
spectrogram_4952.png,73
spectrogram_4953.png,73
spectrogram_4954.png,73
spectrogram_4955.png,73
spectrogram_4956.png,73
spectrogram_4957.png,73
spectrogram_4958.png,73
spectrogram_4959.png,73
spectrogram_4960.png,73
spectrogram_4961.png,73
spectrogram_4962.png,73
spectrogram_4963.png,73
spectrogram_4964.png,73
spectrogram_4965.png,73
spectrogram_4966.png,73
spectrogram_4967.png,73
spectrogram_4968.png,73
spectrogram_4969.png,73
spectrogram_4970.png,73
spectrogram_4971.png,73
spectrogram_4972.png,73
spectrogram_4973.png,73
spectrogram_4974.png,73
spectrogram_4975.png,73
spectrogram_4976.png,73
spectrogram_4977.png,73
spectrogram_4978.png,73
spectrogram_4979.png,73
spectrogram_4980.png,73
spectrogram_4981.png,73
spectrogram_4982.png,73
spectrogram_4983.png,73
spectrogram_4984.png,73
spectrogram_4985.png,73
spectrogram_4986.png,73
spectrogram_4987.png,73
spectrogram_4988.png,73
spectrogram_4989.png,73
spectrogram_4990.png,73
spectrogram_4991.png,73
spectrogram_4992.png,73
spectrogram_4993.png,73
spectrogram_4994.png,73
spectrogram_4995.png,73
spectrogram_4996.png,73
spectrogram_4997.png,73
spectrogram_4998.png,73
spectrogram_4999.png,73
spectrogram_5000.png,73
spectrogram_5001.png,73
spectrogram_5002.png,73
spectrogram_5003.png,73
spectrogram_5004.png,73
spectrogram_5005.png,73
spectrogram_5006.png,73
spectrogram_5007.png,73
spectrogram_5008.png,73
spectrogram_5009.png,73
spectrogram_5010.png,73
spectrogram_5011.png,73
spectrogram_5012.png,73
spectrogram_5013.png,73
spectrogram_5014.png,73
spectrogram_5015.png,73
spectrogram_5016.png,73
spectrogram_5017.png,73
spectrogram_5018.png,73
spectrogram_5019.png,73
spectrogram_5020.png,73
spectrogram_5021.png,73
spectrogram_5022.png,73
spectrogram_5023.png,73
spectrogram_5024.png,73
spectrogram_5025.png,73
spectrogram_5026.png,73
spectrogram_5027.png,73
spectrogram_5028.png,73
spectrogram_5029.png,74
spectrogram_5030.png,74
spectrogram_5031.png,74
spectrogram_5032.png,74
spectrogram_5033.png,74
spectrogram_5034.png,74
spectrogram_5035.png,74
spectrogram_5036.png,74
spectrogram_5037.png,74
spectrogram_5038.png,74
spectrogram_5039.png,74
spectrogram_5040.png,74
spectrogram_5041.png,74
spectrogram_5042.png,74
spectrogram_5043.png,74
spectrogram_5044.png,74
spectrogram_5045.png,74
spectrogram_5046.png,74
spectrogram_5047.png,74
spectrogram_5048.png,74
spectrogram_5049.png,74
spectrogram_5050.png,74
spectrogram_5051.png,74
spectrogram_5052.png,74
spectrogram_5053.png,74
spectrogram_5054.png,74
spectrogram_5055.png,74
spectrogram_5056.png,74
spectrogram_5057.png,74
spectrogram_5058.png,74
spectrogram_5059.png,74
spectrogram_5060.png,74
spectrogram_5061.png,74
spectrogram_5062.png,74
spectrogram_5063.png,74
spectrogram_5064.png,74
spectrogram_5065.png,74
spectrogram_5066.png,74
spectrogram_5067.png,74
spectrogram_5068.png,74
spectrogram_5069.png,74
spectrogram_5070.png,74
spectrogram_5071.png,74
spectrogram_5072.png,74
spectrogram_5073.png,74
spectrogram_5074.png,74
spectrogram_5075.png,74
spectrogram_5076.png,74
spectrogram_5077.png,74
spectrogram_5078.png,74
spectrogram_5079.png,74
spectrogram_5080.png,74
spectrogram_5081.png,74
spectrogram_5082.png,74
spectrogram_5083.png,74
spectrogram_5084.png,74
spectrogram_5085.png,74
spectrogram_5086.png,74
spectrogram_5087.png,74
spectrogram_5088.png,74
spectrogram_5089.png,74
spectrogram_5090.png,74
spectrogram_5091.png,74
spectrogram_5092.png,74
spectrogram_5093.png,74
spectrogram_5094.png,74
spectrogram_5095.png,74
spectrogram_5096.png,74
spectrogram_5097.png,74
spectrogram_5098.png,74
spectrogram_5099.png,74
spectrogram_5100.png,74
spectrogram_5101.png,74
spectrogram_5102.png,74
spectrogram_5103.png,74
spectrogram_5104.png,74
spectrogram_5105.png,74
spectrogram_5106.png,74
spectrogram_5107.png,74
spectrogram_5108.png,74
spectrogram_5109.png,74
spectrogram_5110.png,74
spectrogram_5111.png,74
spectrogram_5112.png,74
spectrogram_5113.png,74
spectrogram_5114.png,74
spectrogram_5115.png,74
spectrogram_5116.png,74
spectrogram_5117.png,74
spectrogram_5118.png,74
spectrogram_5119.png,74
spectrogram_5120.png,74
spectrogram_5121.png,74
spectrogram_5122.png,74
spectrogram_5123.png,74
spectrogram_5124.png,74
spectrogram_5125.png,74
spectrogram_5126.png,74
spectrogram_5127.png,74
spectrogram_5128.png,74
spectrogram_5129.png,74
spectrogram_5130.png,74
spectrogram_5131.png,74
spectrogram_5132.png,74
spectrogram_5133.png,74
spectrogram_5134.png,74
spectrogram_5135.png,74
spectrogram_5136.png,74
spectrogram_5137.png,74
spectrogram_5138.png,74
spectrogram_5139.png,74
spectrogram_5140.png,74
spectrogram_5141.png,74
spectrogram_5142.png,74
spectrogram_5143.png,74
spectrogram_5144.png,74
spectrogram_5145.png,74
spectrogram_5146.png,74
spectrogram_5147.png,74
spectrogram_5148.png,74
spectrogram_5149.png,74
spectrogram_5150.png,74
spectrogram_5151.png,74
spectrogram_5152.png,74
spectrogram_5153.png,74
spectrogram_5154.png,74
spectrogram_5155.png,74
spectrogram_5156.png,74
spectrogram_5157.png,74
spectrogram_5158.png,74
spectrogram_5159.png,74
spectrogram_5160.png,74
spectrogram_5161.png,74
spectrogram_5162.png,74
spectrogram_5163.png,74
spectrogram_5164.png,74
spectrogram_5165.png,74
spectrogram_5166.png,74
spectrogram_5167.png,74
spectrogram_5168.png,74
spectrogram_5169.png,74
spectrogram_5170.png,74
spectrogram_5171.png,74
spectrogram_5172.png,74
spectrogram_5173.png,74
spectrogram_5174.png,74
spectrogram_5175.png,74
spectrogram_5176.png,74
spectrogram_5177.png,74
spectrogram_5178.png,74
spectrogram_5179.png,74
spectrogram_5180.png,74
spectrogram_5181.png,74
spectrogram_5182.png,74
spectrogram_5183.png,74
spectrogram_5184.png,74
spectrogram_5185.png,74
spectrogram_5186.png,74
spectrogram_5187.png,74
spectrogram_5188.png,74
spectrogram_5189.png,74
spectrogram_5190.png,74
spectrogram_5191.png,74
spectrogram_5192.png,74
spectrogram_5193.png,74
spectrogram_5194.png,74
spectrogram_5195.png,74
spectrogram_5196.png,74
spectrogram_5197.png,74
spectrogram_5198.png,74
spectrogram_5199.png,74
spectrogram_5200.png,74
spectrogram_5201.png,74
spectrogram_5202.png,74
spectrogram_5203.png,74
spectrogram_5204.png,74
spectrogram_5205.png,74
spectrogram_5206.png,74
spectrogram_5207.png,74
spectrogram_5208.png,74
spectrogram_5209.png,74
spectrogram_5210.png,74
spectrogram_5211.png,74
spectrogram_5212.png,74
spectrogram_5213.png,74
spectrogram_5214.png,74
spectrogram_5215.png,74
spectrogram_5216.png,74
spectrogram_5217.png,74
spectrogram_5218.png,74
spectrogram_5219.png,74
spectrogram_5220.png,74
spectrogram_5221.png,74
spectrogram_5222.png,74
spectrogram_5223.png,74
spectrogram_5224.png,74
spectrogram_5225.png,74
spectrogram_5226.png,74
spectrogram_5227.png,74
spectrogram_5228.png,74
spectrogram_5229.png,74
spectrogram_5230.png,74
spectrogram_5231.png,74
spectrogram_5232.png,74
spectrogram_5233.png,74
spectrogram_5234.png,74
spectrogram_5235.png,74
spectrogram_5236.png,74
spectrogram_5237.png,74
spectrogram_5238.png,74
spectrogram_5239.png,74
spectrogram_5240.png,74
spectrogram_5241.png,74
spectrogram_5242.png,74
spectrogram_5243.png,74
spectrogram_5244.png,74
spectrogram_5245.png,74
spectrogram_5246.png,74
spectrogram_5247.png,74
spectrogram_5248.png,74
spectrogram_5249.png,74
spectrogram_5250.png,74
spectrogram_5251.png,74
spectrogram_5252.png,74
spectrogram_5253.png,74
spectrogram_5254.png,74
spectrogram_5255.png,74
spectrogram_5256.png,74
spectrogram_5257.png,74
spectrogram_5258.png,74
spectrogram_5259.png,74
spectrogram_5260.png,74
spectrogram_5261.png,74
spectrogram_5262.png,74
spectrogram_5263.png,74
spectrogram_5264.png,74
spectrogram_5265.png,74
spectrogram_5266.png,74
spectrogram_5267.png,74
spectrogram_5268.png,74
spectrogram_5269.png,74
spectrogram_5270.png,74
spectrogram_5271.png,74
spectrogram_5272.png,74
spectrogram_5273.png,74
spectrogram_5274.png,74
spectrogram_5275.png,74
spectrogram_5276.png,74
spectrogram_5277.png,74
spectrogram_5278.png,74
spectrogram_5279.png,74
spectrogram_5280.png,74
spectrogram_5281.png,74
spectrogram_5282.png,74
spectrogram_5283.png,74
spectrogram_5284.png,74
spectrogram_5285.png,74
spectrogram_5286.png,74
spectrogram_5287.png,74
spectrogram_5288.png,74
spectrogram_5289.png,74
spectrogram_5290.png,74
spectrogram_5291.png,74
spectrogram_5292.png,74
spectrogram_5293.png,74
spectrogram_5294.png,74
spectrogram_5295.png,74
spectrogram_5296.png,74
spectrogram_5297.png,74
spectrogram_5298.png,74
spectrogram_5299.png,74
spectrogram_5300.png,74
spectrogram_5301.png,74
spectrogram_5302.png,74
spectrogram_5303.png,74
spectrogram_5304.png,74
spectrogram_5305.png,74
spectrogram_5306.png,74
spectrogram_5307.png,74
spectrogram_5308.png,74
spectrogram_5309.png,74
spectrogram_5310.png,74
spectrogram_5311.png,74
spectrogram_5312.png,74
spectrogram_5313.png,74
spectrogram_5314.png,74
spectrogram_5315.png,74
spectrogram_5316.png,74
spectrogram_5317.png,74
spectrogram_5318.png,74
spectrogram_5319.png,74
spectrogram_5320.png,74
spectrogram_5321.png,74
spectrogram_5322.png,74
spectrogram_5323.png,74
spectrogram_5324.png,74
spectrogram_5325.png,74
spectrogram_5326.png,74
spectrogram_5327.png,74
spectrogram_5328.png,74
spectrogram_5329.png,74
spectrogram_5330.png,74
spectrogram_5331.png,74
spectrogram_5332.png,74
spectrogram_5333.png,74
spectrogram_5334.png,74
spectrogram_5335.png,74
spectrogram_5336.png,74
spectrogram_5337.png,74
spectrogram_5338.png,74
spectrogram_5339.png,74
spectrogram_5340.png,74
spectrogram_5341.png,74
spectrogram_5342.png,74
spectrogram_5343.png,74
spectrogram_5344.png,74
spectrogram_5345.png,74
spectrogram_5346.png,74
spectrogram_5347.png,74
spectrogram_5348.png,74
spectrogram_5349.png,74
spectrogram_5350.png,74
spectrogram_5351.png,74
spectrogram_5352.png,74
spectrogram_5353.png,74
spectrogram_5354.png,74
spectrogram_5355.png,74
spectrogram_5356.png,74
spectrogram_5357.png,74
spectrogram_5358.png,74
spectrogram_5359.png,74
spectrogram_5360.png,74
spectrogram_5361.png,74
spectrogram_5362.png,74
spectrogram_5363.png,74
spectrogram_5364.png,74
spectrogram_5365.png,74
spectrogram_5366.png,74
spectrogram_5367.png,74
spectrogram_5368.png,74
spectrogram_5369.png,74
spectrogram_5370.png,74
spectrogram_5371.png,74
spectrogram_5372.png,74
spectrogram_5373.png,74
spectrogram_5374.png,74
spectrogram_5375.png,74
spectrogram_5376.png,74
spectrogram_5377.png,74
spectrogram_5378.png,74
spectrogram_5379.png,74
spectrogram_5380.png,74
spectrogram_5381.png,74
spectrogram_5382.png,74
spectrogram_5383.png,74
spectrogram_5384.png,74
spectrogram_5385.png,74
spectrogram_5386.png,74
spectrogram_5387.png,74
spectrogram_5388.png,74
spectrogram_5389.png,74
spectrogram_5390.png,74
spectrogram_5391.png,74
spectrogram_5392.png,74
spectrogram_5393.png,74
spectrogram_5394.png,74
spectrogram_5395.png,74
spectrogram_5396.png,74
spectrogram_5397.png,74
spectrogram_5398.png,74
spectrogram_5399.png,74
spectrogram_5400.png,74
spectrogram_5401.png,74
spectrogram_5402.png,74
spectrogram_5403.png,74
spectrogram_5404.png,74
spectrogram_5405.png,74
spectrogram_5406.png,74
spectrogram_5407.png,74
spectrogram_5408.png,74
spectrogram_5409.png,74
spectrogram_5410.png,74
spectrogram_5411.png,74
spectrogram_5412.png,74
spectrogram_5413.png,74
spectrogram_5414.png,74
spectrogram_5415.png,74
spectrogram_5416.png,74
spectrogram_5417.png,74
spectrogram_5418.png,74
spectrogram_5419.png,74
spectrogram_5420.png,74
spectrogram_5421.png,74
spectrogram_5422.png,74
spectrogram_5423.png,74
spectrogram_5424.png,74
spectrogram_5425.png,74
spectrogram_5426.png,74
spectrogram_5427.png,74
spectrogram_5428.png,74
spectrogram_5429.png,74
spectrogram_5430.png,74
spectrogram_5431.png,74
spectrogram_5432.png,74
spectrogram_5433.png,74
spectrogram_5434.png,74
spectrogram_5435.png,74
spectrogram_5436.png,74
spectrogram_5437.png,74
spectrogram_5438.png,74
spectrogram_5439.png,74
spectrogram_5440.png,74
spectrogram_5441.png,74
spectrogram_5442.png,74
spectrogram_5443.png,74
spectrogram_5444.png,74
spectrogram_5445.png,74
spectrogram_5446.png,74
spectrogram_5447.png,74
spectrogram_5448.png,74
spectrogram_5449.png,74
spectrogram_5450.png,74
spectrogram_5451.png,74
spectrogram_5452.png,74
spectrogram_5453.png,74
spectrogram_5454.png,74
spectrogram_5455.png,74
spectrogram_5456.png,74
spectrogram_5457.png,74
spectrogram_5458.png,74
spectrogram_5459.png,74
spectrogram_5460.png,74
spectrogram_5461.png,74
spectrogram_5462.png,74
spectrogram_5463.png,74
spectrogram_5464.png,74
spectrogram_5465.png,74
spectrogram_5466.png,74
spectrogram_5467.png,74
spectrogram_5468.png,74
spectrogram_5469.png,74
spectrogram_5470.png,74
spectrogram_5471.png,74
spectrogram_5472.png,74
spectrogram_5473.png,74
spectrogram_5474.png,74
spectrogram_5475.png,74
spectrogram_5476.png,74
spectrogram_5477.png,74
spectrogram_5478.png,74
spectrogram_5479.png,74
spectrogram_5480.png,74
spectrogram_5481.png,74
spectrogram_5482.png,74
spectrogram_5483.png,74
spectrogram_5484.png,74
spectrogram_5485.png,74
spectrogram_5486.png,74
spectrogram_5487.png,74
spectrogram_5488.png,74
spectrogram_5489.png,74
spectrogram_5490.png,74
spectrogram_5491.png,74
spectrogram_5492.png,74
spectrogram_5493.png,74
spectrogram_5494.png,74
spectrogram_5495.png,74
spectrogram_5496.png,74
spectrogram_5497.png,74
spectrogram_5498.png,74
spectrogram_5499.png,74
spectrogram_5500.png,74
spectrogram_5501.png,74
spectrogram_5502.png,74
spectrogram_5503.png,74
spectrogram_5504.png,74
spectrogram_5505.png,74
spectrogram_5506.png,74
spectrogram_5507.png,74
spectrogram_5508.png,74
spectrogram_5509.png,74
spectrogram_5510.png,74
spectrogram_5511.png,74
spectrogram_5512.png,74
spectrogram_5513.png,74
spectrogram_5514.png,74
spectrogram_5515.png,74
spectrogram_5516.png,74
spectrogram_5517.png,74
spectrogram_5518.png,74
spectrogram_5519.png,74
spectrogram_5520.png,74
spectrogram_5521.png,74
spectrogram_5522.png,74
spectrogram_5523.png,74
spectrogram_5524.png,74
spectrogram_5525.png,74
spectrogram_5526.png,74
spectrogram_5527.png,74
spectrogram_5528.png,74
spectrogram_5529.png,75
spectrogram_5530.png,76
spectrogram_5531.png,76
spectrogram_5532.png,76
spectrogram_5533.png,76
spectrogram_5534.png,76
spectrogram_5535.png,76
spectrogram_5536.png,76
spectrogram_5537.png,76
spectrogram_5538.png,76
spectrogram_5539.png,76
spectrogram_5540.png,76
spectrogram_5541.png,76
spectrogram_5542.png,76
spectrogram_5543.png,76
spectrogram_5544.png,76
spectrogram_5545.png,76
spectrogram_5546.png,76
spectrogram_5547.png,76
spectrogram_5548.png,76
spectrogram_5549.png,76
spectrogram_5550.png,76
spectrogram_5551.png,76
spectrogram_5552.png,76
spectrogram_5553.png,76
spectrogram_5554.png,76
spectrogram_5555.png,76
spectrogram_5556.png,76
spectrogram_5557.png,76
spectrogram_5558.png,76
spectrogram_5559.png,76
spectrogram_5560.png,76
spectrogram_5561.png,76
spectrogram_5562.png,76
spectrogram_5563.png,76
spectrogram_5564.png,76
spectrogram_5565.png,76
spectrogram_5566.png,77
spectrogram_5567.png,77
spectrogram_5568.png,77
spectrogram_5569.png,77
spectrogram_5570.png,77
spectrogram_5571.png,77
spectrogram_5572.png,77
spectrogram_5573.png,77
spectrogram_5574.png,77
spectrogram_5575.png,77
spectrogram_5576.png,77
spectrogram_5577.png,77
spectrogram_5578.png,77
spectrogram_5579.png,77
spectrogram_5580.png,77
spectrogram_5581.png,77
spectrogram_5582.png,77
spectrogram_5583.png,77
spectrogram_5584.png,77
spectrogram_5585.png,77
spectrogram_5586.png,77
spectrogram_5587.png,77
spectrogram_5588.png,77
spectrogram_5589.png,77
spectrogram_5590.png,77
spectrogram_5591.png,77
spectrogram_5592.png,77
spectrogram_5593.png,77
spectrogram_5594.png,77
spectrogram_5595.png,77
spectrogram_5596.png,77
spectrogram_5597.png,77
spectrogram_5598.png,77
spectrogram_5599.png,77
spectrogram_5600.png,77
spectrogram_5601.png,77
spectrogram_5602.png,77
spectrogram_5603.png,77
spectrogram_5604.png,77
spectrogram_5605.png,77
spectrogram_5606.png,77
spectrogram_5607.png,77
spectrogram_5608.png,77
spectrogram_5609.png,77
spectrogram_5610.png,77
spectrogram_5611.png,77
spectrogram_5612.png,77
spectrogram_5613.png,77
spectrogram_5614.png,77
spectrogram_5615.png,78
spectrogram_5616.png,78
spectrogram_5617.png,78
spectrogram_5618.png,78
spectrogram_5619.png,78
spectrogram_5620.png,78
spectrogram_5621.png,78
spectrogram_5622.png,78
spectrogram_5623.png,78
spectrogram_5624.png,78
spectrogram_5625.png,78
spectrogram_5626.png,78
spectrogram_5627.png,78
spectrogram_5628.png,78
spectrogram_5629.png,78
spectrogram_5630.png,78
spectrogram_5631.png,78
spectrogram_5632.png,78
spectrogram_5633.png,78
spectrogram_5634.png,78
spectrogram_5635.png,78
spectrogram_5636.png,78
spectrogram_5637.png,78
spectrogram_5638.png,78
spectrogram_5639.png,78
spectrogram_5640.png,78
spectrogram_5641.png,78
spectrogram_5642.png,78
spectrogram_5643.png,78
spectrogram_5644.png,78
spectrogram_5645.png,78
spectrogram_5646.png,78
spectrogram_5647.png,79
spectrogram_5648.png,79
spectrogram_5649.png,79
spectrogram_5650.png,79
spectrogram_5651.png,79
spectrogram_5652.png,79
spectrogram_5653.png,79
spectrogram_5654.png,80
spectrogram_5655.png,80
spectrogram_5656.png,80
spectrogram_5657.png,80
spectrogram_5658.png,80
spectrogram_5659.png,80
spectrogram_5660.png,80
spectrogram_5661.png,80
spectrogram_5662.png,80
spectrogram_5663.png,80
spectrogram_5664.png,80
spectrogram_5665.png,80
spectrogram_5666.png,80
spectrogram_5667.png,80
spectrogram_5668.png,80
spectrogram_5669.png,80
spectrogram_5670.png,80
spectrogram_5671.png,80
spectrogram_5672.png,80
spectrogram_5673.png,80
spectrogram_5674.png,80
spectrogram_5675.png,80
spectrogram_5676.png,80
spectrogram_5677.png,80
spectrogram_5678.png,80
spectrogram_5679.png,80
spectrogram_5680.png,80
spectrogram_5681.png,80
spectrogram_5682.png,80
spectrogram_5683.png,80
spectrogram_5684.png,80
spectrogram_5685.png,80
spectrogram_5686.png,80
spectrogram_5687.png,80
spectrogram_5688.png,80
spectrogram_5689.png,80
spectrogram_5690.png,80
spectrogram_5691.png,80
spectrogram_5692.png,80
spectrogram_5693.png,80
spectrogram_5694.png,80
spectrogram_5695.png,80
spectrogram_5696.png,80
spectrogram_5697.png,80
spectrogram_5698.png,80
spectrogram_5699.png,80
spectrogram_5700.png,80
spectrogram_5701.png,80
spectrogram_5702.png,80
spectrogram_5703.png,80
spectrogram_5704.png,80
spectrogram_5705.png,80
spectrogram_5706.png,80
spectrogram_5707.png,80
spectrogram_5708.png,80
spectrogram_5709.png,80
spectrogram_5710.png,80
spectrogram_5711.png,80
spectrogram_5712.png,80
spectrogram_5713.png,80
spectrogram_5714.png,80
spectrogram_5715.png,80
spectrogram_5716.png,80
spectrogram_5717.png,80
spectrogram_5718.png,80
spectrogram_5719.png,80
spectrogram_5720.png,80
spectrogram_5721.png,80
spectrogram_5722.png,80
spectrogram_5723.png,80
spectrogram_5724.png,80
spectrogram_5725.png,80
spectrogram_5726.png,80
spectrogram_5727.png,80
spectrogram_5728.png,80
spectrogram_5729.png,80
spectrogram_5730.png,80
spectrogram_5731.png,80
spectrogram_5732.png,80
spectrogram_5733.png,81
spectrogram_5734.png,81
spectrogram_5735.png,81
spectrogram_5736.png,82
spectrogram_5737.png,82
spectrogram_5738.png,82
spectrogram_5739.png,82
spectrogram_5740.png,82
spectrogram_5741.png,82
spectrogram_5742.png,82
spectrogram_5743.png,82
spectrogram_5744.png,83
spectrogram_5745.png,83
spectrogram_5746.png,83
spectrogram_5747.png,83
spectrogram_5748.png,83
spectrogram_5749.png,83
spectrogram_5750.png,83
spectrogram_5751.png,83
spectrogram_5752.png,83
spectrogram_5753.png,83
spectrogram_5754.png,83
spectrogram_5755.png,83
spectrogram_5756.png,83
spectrogram_5757.png,83
spectrogram_5758.png,83
spectrogram_5759.png,84
spectrogram_5760.png,84
spectrogram_5761.png,84
spectrogram_5762.png,84
spectrogram_5763.png,84
spectrogram_5764.png,84
spectrogram_5765.png,84
spectrogram_5766.png,84
spectrogram_5767.png,84
spectrogram_5768.png,84
spectrogram_5769.png,84
spectrogram_5770.png,84
spectrogram_5771.png,84
spectrogram_5772.png,84
spectrogram_5773.png,84
spectrogram_5774.png,84
spectrogram_5775.png,84
spectrogram_5776.png,84
spectrogram_5777.png,84
spectrogram_5778.png,84
spectrogram_5779.png,84
spectrogram_5780.png,84
spectrogram_5781.png,84
spectrogram_5782.png,84
spectrogram_5783.png,84
spectrogram_5784.png,84
spectrogram_5785.png,84
spectrogram_5786.png,84
spectrogram_5787.png,84
spectrogram_5788.png,84
spectrogram_5789.png,84
spectrogram_5790.png,84
spectrogram_5791.png,84
spectrogram_5792.png,84
spectrogram_5793.png,84
spectrogram_5794.png,84
spectrogram_5795.png,84
spectrogram_5796.png,84
spectrogram_5797.png,84
spectrogram_5798.png,84
spectrogram_5799.png,84
spectrogram_5800.png,84
spectrogram_5801.png,84
spectrogram_5802.png,84
spectrogram_5803.png,84
spectrogram_5804.png,84
spectrogram_5805.png,84
spectrogram_5806.png,84
spectrogram_5807.png,84
spectrogram_5808.png,84
spectrogram_5809.png,84
spectrogram_5810.png,84
spectrogram_5811.png,84
spectrogram_5812.png,84
spectrogram_5813.png,84
spectrogram_5814.png,84
spectrogram_5815.png,84
